item	site_code	site_variant	manual_entry_key	manual_physical_page	manual_printed_page	manual_line_id	manual_gloss	manual_group	manual_status	manual_form	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	gloss_match	group_match	comparison
102	D	1	silkurux2011:i102:D:1	45	44	P045-L011	hair	1	attested	tʃutːi	44	1	unresolved	tʃut%i		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
102	E	1	silkurux2011:i102:E:1	45	44	P045-L011	hair	1	attested	tʃutːi	44	1	unresolved	tʃut%i		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
102	0	1	silkurux2011:i102:0:1	45	44	P045-L013	hair	2	attested	tʃul	44	2	attested	tʃul	silkurux2011:i102:0:1		true	true	form_exact
103	A	1	silkurux2011:i103:A:1	45	44	P045-L014	eye	1	attested	kʰɛn	44	1	attested	khɑn	silkurux2011:i103:A:1		true	true	form_difference
103	B	1	silkurux2011:i103:B:1	45	44	P045-L015	eye	1	attested	xan	44	1	attested	xan	silkurux2011:i103:B:1		true	true	form_exact
103	C	1	silkurux2011:i103:C:1	45	44	P045-L016	eye	1	attested	xanːɛ	44	1	unresolved	xan%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
103	D	1	silkurux2011:i103:D:1	45	44	P045-L016	eye	1	attested	xanːɛ	44	1	unresolved	xan%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
103	E	1	silkurux2011:i103:E:1	45	44	P045-L016	eye	1	attested	xanːɛ	44	1	unresolved	xan%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
103	0	1	silkurux2011:i103:0:1	45	44	P045-L017	eye	2	attested	tʃok	44	2	attested	tʃok	silkurux2011:i103:0:1		true	true	form_exact
104	A	1	silkurux2011:i104:A:1	45	44	P045-L019	nose	1	attested	mũĩ	44	1	unresolved	mui�  �		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
104	B	1	silkurux2011:i104:B:1	45	44	P045-L018	nose	1	attested	muhi	44	1	attested	muhi	silkurux2011:i104:B:1		true	true	form_exact
104	C	1	silkurux2011:i104:C:1	45	44	P045-L018	nose	1	attested	muhi	44	1	attested	muhi	silkurux2011:i104:C:1		true	true	form_exact
104	D	1	silkurux2011:i104:D:1	45	44	P045-L018	nose	1	attested	muhi	44	1	attested	muhi	silkurux2011:i104:D:1		true	true	form_exact
104	E	1	silkurux2011:i104:E:1	45	44	P045-L018	nose	1	attested	muhi	44	1	attested	muhi	silkurux2011:i104:E:1		true	true	form_exact
104	0	1	silkurux2011:i104:0:1	45	44	P045-L020	nose	2	attested	nak	44	2	attested	nak	silkurux2011:i104:0:1		true	true	form_exact
105	A	1	silkurux2011:i105:A:1	45	44	P045-L021	ear	1	attested	kʰɛbdɛ	44	1	attested	khɛbdɑ	silkurux2011:i105:A:1		true	true	form_difference
105	B	1	silkurux2011:i105:B:1	45	44	P045-L022	ear	1	attested	xɛbda	44	1	attested	xɛbda	silkurux2011:i105:B:1		true	true	form_exact
105	C	1	silkurux2011:i105:C:1	45	44	P045-L022	ear	1	attested	xɛbda	44	1	attested	xɛbda	silkurux2011:i105:C:1		true	true	form_exact
105	D	1	silkurux2011:i105:D:1	45	44	P045-L022	ear	1	attested	xɛbda	44	1	attested	xɛbda	silkurux2011:i105:D:1		true	true	form_exact
105	E	1	silkurux2011:i105:E:1	45	44	P045-L022	ear	1	attested	xɛbda	44	1	attested	xɛbda	silkurux2011:i105:E:1		true	true	form_exact
105	0	1	silkurux2011:i105:0:1	45	44	P045-L023	ear	2	attested	kan	44	2	attested	kan	silkurux2011:i105:0:1		true	true	form_exact
106	A	1	silkurux2011:i106:A:1	45	44	P045-L024	cheek	0	blank		44	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
106	B	1	silkurux2011:i106:B:1	45	44	P045-L026	cheek	1	attested	galːɛ	44	1	unresolved	ɡal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
106	C	1	silkurux2011:i106:C:1	45	44	P045-L026	cheek	1	attested	galːɛ	44	1	unresolved	ɡal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
106	D	1	silkurux2011:i106:D:1	45	44	P045-L026	cheek	1	attested	galːɛ	44	1	unresolved	ɡal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
106	E	1	silkurux2011:i106:E:1	45	44	P045-L026	cheek	1	attested	galːɛ	44	1	unresolved	ɡal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
106	0	1	silkurux2011:i106:0:1	45	44	P045-L025	cheek	1	attested	gal	44	1	attested	ɡal	silkurux2011:i106:0:1		true	true	form_difference
107	A	1	silkurux2011:i107:A:1	45	44	P045-L027	chin	0	not_used		44	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
107	B	1	silkurux2011:i107:B:1	45	44	P045-L027	chin	0	not_used		44	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
107	C	1	silkurux2011:i107:C:1	45	44	P045-L027	chin	0	not_used		44	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
107	D	1	silkurux2011:i107:D:1	45	44	P045-L027	chin	0	not_used		44	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
107	E	1	silkurux2011:i107:E:1	45	44	P045-L027	chin	0	not_used		44	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
107	0	1	silkurux2011:i107:0:1	45	44	P045-L027	chin	0	not_used		44	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
108	A	1	silkurux2011:i108:A:1	45	44	P045-L029	mouth	2	attested	bei	44	2	attested	bɑi	silkurux2011:i108:A:1		true	true	form_difference
108	B	1	silkurux2011:i108:B:1	45	44	P045-L028	mouth	1	attested	galːɛ	44	1	unresolved	ɡal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
108	C	1	silkurux2011:i108:C:1	45	44	P045-L028	mouth	1	attested	galːɛ	44	1	unresolved	ɡal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
108	D	1	silkurux2011:i108:D:1	45	44	P045-L029	mouth	2	attested	bei	44	2	attested	bɑi	silkurux2011:i108:D:1		true	true	form_difference
108	E	1	silkurux2011:i108:E:1	45	44	P045-L030	mouth	2	attested	bai	44	2	attested	bai	silkurux2011:i108:E:1		true	true	form_exact
108	0	1	silkurux2011:i108:0:1	45	44	P045-L031	mouth	3	attested	muk	44	3	attested	muk	silkurux2011:i108:0:1		true	true	form_exact
109	A	1	silkurux2011:i109:A:1	45	44	P045-L032	tongue	1	attested	tɛrxɛ	44	1	attested	tɑrxɑ	silkurux2011:i109:A:1		true	true	form_difference
109	B	1	silkurux2011:i109:B:1	45	44	P045-L033	tongue	1	attested	tatxa	44	1	attested	tatxa	silkurux2011:i109:B:1		true	true	form_exact
109	C	1	silkurux2011:i109:C:1	45	44	P045-L033	tongue	1	attested	tatxa	44	1	attested	tatxa	silkurux2011:i109:C:1		true	true	form_exact
109	D	1	silkurux2011:i109:D:1	45	44	P045-L033	tongue	1	attested	tatxa	44	1	attested	tatxa	silkurux2011:i109:D:1		true	true	form_exact
109	E	1	silkurux2011:i109:E:1	45	44	P045-L033	tongue	1	attested	tatxa	44	1	attested	tatxa	silkurux2011:i109:E:1		true	true	form_exact
109	0	1	silkurux2011:i109:0:1	45	44	P045-L034	tongue	2	attested	dʒib	44	2	attested	dʒɪb	silkurux2011:i109:0:1		true	true	form_difference
110	A	1	silkurux2011:i110:A:1	45	44	P045-L035	tooth	1	attested	pɛl	44	1	attested	pɑl	silkurux2011:i110:A:1		true	true	form_difference
110	B	1	silkurux2011:i110:B:1	45	44	P045-L036	tooth	1	attested	palːɛ	44	1	unresolved	pal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
110	C	1	silkurux2011:i110:C:1	45	44	P045-L036	tooth	1	attested	palːɛ	44	1	unresolved	pal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
110	D	1	silkurux2011:i110:D:1	45	44	P045-L036	tooth	1	attested	palːɛ	44	1	unresolved	pal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
110	E	1	silkurux2011:i110:E:1	45	44	P045-L036	tooth	1	attested	palːɛ	44	1	unresolved	pal%ɛ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
110	0	1	silkurux2011:i110:0:1	45	44	P045-L037	tooth	2	attested	dãt	44	2	unresolved	dat�		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
111	A	1	silkurux2011:i111:A:1	45	44	P045-L042	elbow	5	attested	kihini	44	5	attested	kɪhini	silkurux2011:i111:A:1		true	true	form_difference
111	B	1	silkurux2011:i111:B:1	45	44	P045-L038	elbow	1	attested	girxa	44	1	attested	ɡirxa	silkurux2011:i111:B:1		true	true	form_difference
111	C	1	silkurux2011:i111:C:1	45	44	P045-L038	elbow	1	attested	girxa	44	1	attested	ɡirxa	silkurux2011:i111:C:1		true	true	form_difference
111	D	1	silkurux2011:i111:D:1	45	44	P045-L039	elbow	2	attested	guʃa	44	2	attested	ɡuʃa	silkurux2011:i111:D:1		true	true	form_difference
111	E	1	silkurux2011:i111:E:1	45	44	P045-L040	elbow	3	attested	mogra	44	3	attested	moɡɽa	silkurux2011:i111:E:1		true	true	form_difference
111	0	1	silkurux2011:i111:0:1	45	44	P045-L041	elbow	4	attested	konui	44	4	attested	konui	silkurux2011:i111:0:1		true	true	form_exact
112	A	1	silkurux2011:i112:A:1	45	44	P045-L043	hand	0	blank		44	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
112	B	1	silkurux2011:i112:B:1	45	44	P045-L044	hand	1	attested	xɛtkʰɛ	44	1	attested	xɛtkhɛ	silkurux2011:i112:B:1		true	true	form_difference
112	C	1	silkurux2011:i112:C:1	45	44	P045-L045	hand	1	attested	xɛtkʰa	44	1	attested	xetkha	silkurux2011:i112:C:1		true	true	form_difference
112	D	1	silkurux2011:i112:D:1	45	44	P045-L045	hand	1	attested	xɛtkʰa	44	1	attested	xetkha	silkurux2011:i112:D:1		true	true	form_difference
112	E	1	silkurux2011:i112:E:1	45	44	P045-L045	hand	1	attested	xɛtkʰa	44	1	attested	xetkha	silkurux2011:i112:E:1		true	true	form_difference
112	0	1	silkurux2011:i112:0:1	45	44	P045-L046	hand	2	attested	hat	44	2	attested	hat	silkurux2011:i112:0:1		true	true	form_exact
113	A	1	silkurux2011:i113:A:1	45	44	P045-L052	palm	5	attested	tɛrhɛti	44	5	attested	tɑrhɑti	silkurux2011:i113:A:1		true	true	form_difference
113	B	1	silkurux2011:i113:B:1	45	44	P045-L048	palm	1	attested	xɛtkʰɛtali	44	1	attested	xɛtkhɛtali	silkurux2011:i113:B:1		true	true	form_difference
113	C	1	silkurux2011:i113:C:1	45	44	P045-L049	palm	2	attested	taroa	44	2	attested	taɾoa	silkurux2011:i113:C:1		true	true	form_difference
113	D	1	silkurux2011:i113:D:1	45	44	P045-L050	palm	3	attested	tali	44	3	attested	tali	silkurux2011:i113:D:1		true	true	form_exact
113	E	1	silkurux2011:i113:E:1	45	44	P045-L047	palm	1	attested	xɛtkʰatala	44	1	attested	xɛtkhatala	silkurux2011:i113:E:1		true	true	form_difference
113	0	1	silkurux2011:i113:0:1	45	44	P045-L051	palm	4	attested	hatɛr tola	44	4	attested	hatɛr t la	silkurux2011:i113:0:1		true	true	form_difference
114	A	1	silkurux2011:i114:A:1	45	44	P045-L053	finger	1	attested	ɛŋgul	44	1	unresolved	ɑ!ɡul		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
114	A	2	silkurux2011:i114:A:2	45	44	P045-L055	finger	2	attested	ɛŋgul	44	2	unresolved	ɑ!ɡul		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
114	B	1	silkurux2011:i114:B:1	45	44	P045-L054	finger	1	attested	aŋgli	44	1	unresolved	a!ɡli		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
114	C	1	silkurux2011:i114:C:1	45	44	P045-L054	finger	1	attested	aŋgli	44	1	unresolved	a!ɡli		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
114	D	1	silkurux2011:i114:D:1	45	44	P045-L054	finger	1	attested	aŋgli	44	1	unresolved	a!ɡli		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
114	E	1	silkurux2011:i114:E:1	45	44	P045-L054	finger	1	attested	aŋgli	44	1	unresolved	a!ɡli		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
114	0	1	silkurux2011:i114:0:1	45	44	P045-L056	finger	2	attested	aŋgur	44	2	unresolved	a!ɡur		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
115	A	1	silkurux2011:i115:A:1	46	45	P046-L001	fingernail	1	attested	orokʰ	45	1	attested	oɾokh	silkurux2011:i115:A:1		true	true	form_difference
115	B	1	silkurux2011:i115:B:1	46	45	P046-L002	fingernail	1	attested	orox	45	1	attested	oɾox	silkurux2011:i115:B:1		true	true	form_difference
115	C	1	silkurux2011:i115:C:1	46	45	P046-L002	fingernail	1	attested	orox	45	1	attested	oɾox	silkurux2011:i115:C:1		true	true	form_difference
115	D	1	silkurux2011:i115:D:1	46	45	P046-L002	fingernail	1	attested	orox	45	1	attested	oɾox	silkurux2011:i115:D:1		true	true	form_difference
115	E	1	silkurux2011:i115:E:1	46	45	P046-L002	fingernail	1	attested	orox	45	1	attested	oɾox	silkurux2011:i115:E:1		true	true	form_difference
115	0	1	silkurux2011:i115:0:1	46	45	P046-L003	fingernail	2	attested	nɔk	45	2	attested	n k	silkurux2011:i115:0:1		true	true	form_difference
116	A	1	silkurux2011:i116:A:1	46	45	P046-L004	knee	0	blank		45	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
116	B	1	silkurux2011:i116:B:1	46	45	P046-L005	knee	1	attested	muka	45	1	attested	muka	silkurux2011:i116:B:1		true	true	form_exact
116	C	1	silkurux2011:i116:C:1	46	45	P046-L005	knee	1	attested	muka	45	1	attested	muka	silkurux2011:i116:C:1		true	true	form_exact
116	D	1	silkurux2011:i116:D:1	46	45	P046-L005	knee	1	attested	muka	45	1	attested	muka	silkurux2011:i116:D:1		true	true	form_exact
116	E	1	silkurux2011:i116:E:1	46	45	P046-L006	knee	1	attested	mukɛ	45	1	attested	mukɛ	silkurux2011:i116:E:1		true	true	form_exact
116	0	1	silkurux2011:i116:0:1	46	45	P046-L007	knee	2	attested	hatu	45	2	attested	hatu	silkurux2011:i116:0:1		true	true	form_exact
117	A	1	silkurux2011:i117:A:1	46	45	P046-L008	foot	0	blank		45	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
117	B	1	silkurux2011:i117:B:1	46	45	P046-L009	foot	1	attested	gurxi	45	1	attested	ɡurxi	silkurux2011:i117:B:1		true	true	form_difference
117	C	1	silkurux2011:i117:C:1	46	45	P046-L010	foot	2	attested	xɛtdɛ	45	2	attested	xɛtdɛ	silkurux2011:i117:C:1		true	true	form_exact
117	D	1	silkurux2011:i117:D:1	46	45	P046-L010	foot	2	attested	xɛtdɛ	45	2	attested	xɛtdɛ	silkurux2011:i117:D:1		true	true	form_exact
117	E	1	silkurux2011:i117:E:1	46	45	P046-L010	foot	2	attested	xɛtdɛ	45	2	attested	xɛtdɛ	silkurux2011:i117:E:1		true	true	form_exact
117	0	1	silkurux2011:i117:0:1	46	45	P046-L011	foot	3	attested	pɔd	45	3	attested	p d	silkurux2011:i117:0:1		true	true	form_difference
118	A	1	silkurux2011:i118:A:1	46	45	P046-L013	bone	2	attested	kotʃʰol	45	2	attested	kotʃhol	silkurux2011:i118:A:1		true	true	form_difference
118	B	1	silkurux2011:i118:B:1	46	45	P046-L012	bone	1	attested	togra	45	1	attested	toɡɽa	silkurux2011:i118:B:1		true	true	form_difference
118	C	1	silkurux2011:i118:C:1	46	45	P046-L014	bone	2	attested	xotʃol	45	2	attested	xotʃol	silkurux2011:i118:C:1		true	true	form_exact
118	D	1	silkurux2011:i118:D:1	46	45	P046-L012	bone	1	attested	togra	45	1	attested	toɡɽa	silkurux2011:i118:D:1		true	true	form_difference
118	D	2	silkurux2011:i118:D:2	46	45	P046-L014	bone	2	attested	xotʃol	45	2	attested	xotʃol	silkurux2011:i118:D:2		true	true	form_exact
118	E	1	silkurux2011:i118:E:1	46	45	P046-L014	bone	2	attested	xotʃol	45	2	attested	xotʃol	silkurux2011:i118:E:1		true	true	form_exact
118	0	1	silkurux2011:i118:0:1	46	45	P046-L015	bone	3	attested	haɽ	45	3	attested	haɽ	silkurux2011:i118:0:1		true	true	form_exact
119	A	1	silkurux2011:i119:A:1	46	45	P046-L017	fat	1	attested	tʃɛrbi	45	1	attested	tʃəɾbi	silkurux2011:i119:A:1		true	true	form_difference
119	B	1	silkurux2011:i119:B:1	46	45	P046-L016	fat	1	attested	tʃarbi	45	1	attested	tʃarbi	silkurux2011:i119:B:1		true	true	form_exact
119	B	2	silkurux2011:i119:B:2	46	45	P046-L019	fat	2	attested	nɛta	45	2	attested	nɛta	silkurux2011:i119:B:2		true	true	form_exact
119	C	1	silkurux2011:i119:C:1	46	45	P046-L016	fat	1	attested	tʃarbi	45	1	attested	tʃarbi	silkurux2011:i119:C:1		true	true	form_exact
119	D	1	silkurux2011:i119:D:1	46	45	P046-L016	fat	1	attested	tʃarbi	45	1	attested	tʃarbi	silkurux2011:i119:D:1		true	true	form_exact
119	E	1	silkurux2011:i119:E:1	46	45	P046-L019	fat	2	attested	nɛta	45	2	attested	nɛta	silkurux2011:i119:E:1		true	true	form_exact
119	0	1	silkurux2011:i119:0:1	46	45	P046-L018	fat	1	attested	tʃorbi	45	1	attested	tʃorbi	silkurux2011:i119:0:1		true	true	form_exact
120	A	1	silkurux2011:i120:A:1	46	45	P046-L023	skin	2	attested	tʃʰɛmri	45	2	attested	tʃhəmɾi	silkurux2011:i120:A:1		true	true	form_difference
120	B	1	silkurux2011:i120:B:1	46	45	P046-L020	skin	1	attested	tʃapta	45	1	attested	tʃapta	silkurux2011:i120:B:1		true	true	form_exact
120	C	1	silkurux2011:i120:C:1	46	45	P046-L020	skin	1	attested	tʃapta	45	1	attested	tʃapta	silkurux2011:i120:C:1		true	true	form_exact
120	D	1	silkurux2011:i120:D:1	46	45	P046-L020	skin	1	attested	tʃapta	45	1	attested	tʃapta	silkurux2011:i120:D:1		true	true	form_exact
120	E	1	silkurux2011:i120:E:1	46	45	P046-L020	skin	1	attested	tʃapta	45	1	attested	tʃapta	silkurux2011:i120:E:1		true	true	form_exact
120	0	1	silkurux2011:i120:0:1	46	45	P046-L021	skin	1	attested	tʃamra	45	1	attested	tʃamɾa	silkurux2011:i120:0:1		true	true	form_difference
120	0	2	silkurux2011:i120:0:2	46	45	P046-L022	skin	2	attested	tʃamra	45	2	attested	tʃamɾa	silkurux2011:i120:0:2		true	true	form_difference
121	A	1	silkurux2011:i121:A:1	46	45	P046-L028	blood	3	attested	lɛhu	45	3	attested	lɑhu	silkurux2011:i121:A:1		true	true	form_difference
121	B	1	silkurux2011:i121:B:1	46	45	P046-L025	blood	1	attested	xɛso	45	1	attested	xɛso	silkurux2011:i121:B:1		true	true	form_exact
121	C	1	silkurux2011:i121:C:1	46	45	P046-L026	blood	1	attested	xɛ̃ʃo	45	1	unresolved	xɛʃ� o		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
121	D	1	silkurux2011:i121:D:1	46	45	P046-L026	blood	1	attested	xɛ̃ʃo	45	1	unresolved	xɛʃ� o		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
121	E	1	silkurux2011:i121:E:1	46	45	P046-L024	blood	1	attested	xɛs	45	1	attested	xɛs	silkurux2011:i121:E:1		true	true	form_exact
121	0	1	silkurux2011:i121:0:1	46	45	P046-L027	blood	2	attested	rɔkto	45	2	attested	r kto	silkurux2011:i121:0:1		true	true	form_difference
122	A	1	silkurux2011:i122:A:1	46	45	P046-L029	sweat	0	blank		45	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
122	B	1	silkurux2011:i122:B:1	46	45	P046-L029	sweat	0	blank		45	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
122	C	1	silkurux2011:i122:C:1	46	45	P046-L030	sweat	1	attested	ɛrtʃɛrna	45	1	attested	ɛrtʃɛrna	silkurux2011:i122:C:1		true	true	form_exact
122	D	1	silkurux2011:i122:D:1	46	45	P046-L031	sweat	1	attested	ɛrtʃna	45	1	attested	ɛrtʃna	silkurux2011:i122:D:1		true	true	form_exact
122	E	1	silkurux2011:i122:E:1	46	45	P046-L032	sweat	2	attested	garmaɽa	45	2	attested	ɡarmaɽa	silkurux2011:i122:E:1		true	true	form_difference
122	0	1	silkurux2011:i122:0:1	46	45	P046-L033	sweat	3	attested	gʰam	45	3	attested	ɡham	silkurux2011:i122:0:1		true	true	form_difference
123	A	1	silkurux2011:i123:A:1	46	45	P046-L034	belly	1	attested	kul	45	1	attested	kul	silkurux2011:i123:A:1		true	true	form_exact
123	B	1	silkurux2011:i123:B:1	46	45	P046-L034	belly	1	attested	kul	45	1	attested	kul	silkurux2011:i123:B:1		true	true	form_exact
123	C	1	silkurux2011:i123:C:1	46	45	P046-L034	belly	1	attested	kul	45	1	attested	kul	silkurux2011:i123:C:1		true	true	form_exact
123	D	1	silkurux2011:i123:D:1	46	45	P046-L034	belly	1	attested	kul	45	1	attested	kul	silkurux2011:i123:D:1		true	true	form_exact
123	E	1	silkurux2011:i123:E:1	46	45	P046-L034	belly	1	attested	kul	45	1	attested	kul	silkurux2011:i123:E:1		true	true	form_exact
123	0	1	silkurux2011:i123:0:1	46	45	P046-L035	belly	2	attested	pɛt	45	2	attested	pɛt	silkurux2011:i123:0:1		true	true	form_exact
124	A	1	silkurux2011:i124:A:1	46	45	P046-L036	heart (organ)	0	not_used		45	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
124	B	1	silkurux2011:i124:B:1	46	45	P046-L036	heart (organ)	0	not_used		45	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
124	C	1	silkurux2011:i124:C:1	46	45	P046-L036	heart (organ)	0	not_used		45	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
124	D	1	silkurux2011:i124:D:1	46	45	P046-L036	heart (organ)	0	not_used		45	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
