entry_key	item	site_code	site_variant	role	language_id	dialect_id	status	form	gloss	physical_page	printed_page	line_id	disposition	reason
silkurux2011:i082:A:1	82	A	1	target	Kurux	kurux2011-A-dima	attested	mɛrɛk	horn (of buffalo)	44	43	P044-L001	staged_target	attested Kurux target-site form
silkurux2011:i082:B:1	82	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	maraŋ	horn (of buffalo)	44	43	P044-L002	staged_target	attested Kurux target-site form
silkurux2011:i082:C:1	82	C	1	target	Kurux	kurux2011-C-boldipukur	attested	maraŋ	horn (of buffalo)	44	43	P044-L002	staged_target	attested Kurux target-site form
silkurux2011:i082:D:1	82	D	1	target	Kurux	kurux2011-D-lohanipara	attested	maraŋ	horn (of buffalo)	44	43	P044-L002	staged_target	attested Kurux target-site form
silkurux2011:i082:E:1	82	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ʃiŋ	horn (of buffalo)	44	43	P044-L003	staged_target	attested Kurux target-site form
silkurux2011:i082:0:1	82	0	1	control	B	kurux2011-0-bangla	attested	ʃiŋ	horn (of buffalo)	44	43	P044-L003	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i083:A:1	83	A	1	target	Kurux	kurux2011-A-dima	attested	xola	tail	44	43	P044-L004	staged_target	attested Kurux target-site form
silkurux2011:i083:B:1	83	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xola	tail	44	43	P044-L004	staged_target	attested Kurux target-site form
silkurux2011:i083:C:1	83	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xola	tail	44	43	P044-L004	staged_target	attested Kurux target-site form
silkurux2011:i083:D:1	83	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xola	tail	44	43	P044-L004	staged_target	attested Kurux target-site form
silkurux2011:i083:E:1	83	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xola	tail	44	43	P044-L004	staged_target	attested Kurux target-site form
silkurux2011:i083:0:1	83	0	1	control	B	kurux2011-0-bangla	attested	lɛdʒ	tail	44	43	P044-L005	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i084:A:1	84	A	1	target	Kurux	kurux2011-A-dima	attested	ɛrɛ	goat	44	43	P044-L007	staged_target	attested Kurux target-site form
silkurux2011:i084:B:1	84	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ɛra	goat	44	43	P044-L006	staged_target	attested Kurux target-site form
silkurux2011:i084:C:1	84	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ɛra	goat	44	43	P044-L006	staged_target	attested Kurux target-site form
silkurux2011:i084:D:1	84	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ɛra	goat	44	43	P044-L006	staged_target	attested Kurux target-site form
silkurux2011:i084:E:1	84	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ɛra	goat	44	43	P044-L006	staged_target	attested Kurux target-site form
silkurux2011:i084:0:1	84	0	1	control	B	kurux2011-0-bangla	attested	tʃʰagol	goat	44	43	P044-L008	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i085:A:1	85	A	1	target	Kurux	kurux2011-A-dima	blank		pig	44	43	P044-L009	excluded_blank	printed no-entry cell
silkurux2011:i085:B:1	85	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kiʃi	pig	44	43	P044-L010	staged_target	attested Kurux target-site form
silkurux2011:i085:C:1	85	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kiʃi	pig	44	43	P044-L010	staged_target	attested Kurux target-site form
silkurux2011:i085:D:1	85	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kiʃi	pig	44	43	P044-L010	staged_target	attested Kurux target-site form
silkurux2011:i085:E:1	85	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kiʃi	pig	44	43	P044-L010	staged_target	attested Kurux target-site form
silkurux2011:i085:0:1	85	0	1	control	B	kurux2011-0-bangla	attested	ʃukor	pig	44	43	P044-L011	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i086:A:1	86	A	1	target	Kurux	kurux2011-A-dima	blank		rat	44	43	P044-L012	excluded_blank	printed no-entry cell
silkurux2011:i086:B:1	86	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	osga	rat	44	43	P044-L014	staged_target	attested Kurux target-site form
silkurux2011:i086:C:1	86	C	1	target	Kurux	kurux2011-C-boldipukur	attested	oʃga	rat	44	43	P044-L013	staged_target	attested Kurux target-site form
silkurux2011:i086:D:1	86	D	1	target	Kurux	kurux2011-D-lohanipara	attested	oʃga	rat	44	43	P044-L013	staged_target	attested Kurux target-site form
silkurux2011:i086:E:1	86	E	1	target	Kurux	kurux2011-E-dulhapur	attested	oʃga	rat	44	43	P044-L013	staged_target	attested Kurux target-site form
silkurux2011:i086:0:1	86	0	1	control	B	kurux2011-0-bangla	attested	idur	rat	44	43	P044-L015	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i087:A:1	87	A	1	target	Kurux	kurux2011-A-dima	attested	kʰɛr	chicken (adult female)	44	43	P044-L016	staged_target	attested Kurux target-site form
silkurux2011:i087:B:1	87	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xɛr	chicken (adult female)	44	43	P044-L017	staged_target	attested Kurux target-site form
silkurux2011:i087:C:1	87	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xɛr	chicken (adult female)	44	43	P044-L017	staged_target	attested Kurux target-site form
silkurux2011:i087:D:1	87	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xɛr	chicken (adult female)	44	43	P044-L017	staged_target	attested Kurux target-site form
silkurux2011:i087:E:1	87	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xɛr	chicken (adult female)	44	43	P044-L017	staged_target	attested Kurux target-site form
silkurux2011:i087:0:1	87	0	1	control	B	kurux2011-0-bangla	attested	murgi	chicken (adult female)	44	43	P044-L018	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i088:A:1	88	A	1	target	Kurux	kurux2011-A-dima	attested	bi	egg	44	43	P044-L019	staged_target	attested Kurux target-site form
silkurux2011:i088:B:1	88	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	bi	egg	44	43	P044-L019	staged_target	attested Kurux target-site form
silkurux2011:i088:C:1	88	C	1	target	Kurux	kurux2011-C-boldipukur	attested	bi	egg	44	43	P044-L019	staged_target	attested Kurux target-site form
silkurux2011:i088:D:1	88	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bi	egg	44	43	P044-L019	staged_target	attested Kurux target-site form
silkurux2011:i088:E:1	88	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bi	egg	44	43	P044-L019	staged_target	attested Kurux target-site form
silkurux2011:i088:0:1	88	0	1	control	B	kurux2011-0-bangla	attested	ɖim	egg	44	43	P044-L020	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i089:A:1	89	A	1	target	Kurux	kurux2011-A-dima	attested	indʒo	fish	44	43	P044-L021	staged_target	attested Kurux target-site form
silkurux2011:i089:B:1	89	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	indʒo	fish	44	43	P044-L022	staged_target	attested Kurux target-site form
silkurux2011:i089:C:1	89	C	1	target	Kurux	kurux2011-C-boldipukur	attested	indʒo	fish	44	43	P044-L022	staged_target	attested Kurux target-site form
silkurux2011:i089:D:1	89	D	1	target	Kurux	kurux2011-D-lohanipara	attested	indʒo	fish	44	43	P044-L022	staged_target	attested Kurux target-site form
silkurux2011:i089:E:1	89	E	1	target	Kurux	kurux2011-E-dulhapur	attested	indʒo	fish	44	43	P044-L022	staged_target	attested Kurux target-site form
silkurux2011:i089:0:1	89	0	1	control	B	kurux2011-0-bangla	attested	matʃʰ	fish	44	43	P044-L023	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i090:A:1	90	A	1	target	Kurux	kurux2011-A-dima	blank		duck	44	43	P044-L024	excluded_blank	printed no-entry cell
silkurux2011:i090:B:1	90	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	gɛrɛ	duck	44	43	P044-L025	staged_target	attested Kurux target-site form
silkurux2011:i090:C:1	90	C	1	target	Kurux	kurux2011-C-boldipukur	attested	gɛrɛ	duck	44	43	P044-L025	staged_target	attested Kurux target-site form
silkurux2011:i090:D:1	90	D	1	target	Kurux	kurux2011-D-lohanipara	attested	gɛrɛ	duck	44	43	P044-L025	staged_target	attested Kurux target-site form
silkurux2011:i090:E:1	90	E	1	target	Kurux	kurux2011-E-dulhapur	attested	gɛrɛ	duck	44	43	P044-L025	staged_target	attested Kurux target-site form
silkurux2011:i090:0:1	90	0	1	control	B	kurux2011-0-bangla	attested	haʃ	duck	44	43	P044-L026	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i091:A:1	91	A	1	target	Kurux	kurux2011-A-dima	blank		bird	44	43	P044-L027	excluded_blank	printed no-entry cell
silkurux2011:i091:B:1	91	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ora	bird	44	43	P044-L028	staged_target	attested Kurux target-site form
silkurux2011:i091:C:1	91	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ora	bird	44	43	P044-L028	staged_target	attested Kurux target-site form
silkurux2011:i091:D:1	91	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ora	bird	44	43	P044-L028	staged_target	attested Kurux target-site form
silkurux2011:i091:E:1	91	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ora	bird	44	43	P044-L028	staged_target	attested Kurux target-site form
silkurux2011:i091:0:1	91	0	1	control	B	kurux2011-0-bangla	attested	pakʰi	bird	44	43	P044-L029	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i092:A:1	92	A	1	target	Kurux	kurux2011-A-dima	blank		insect	44	43	P044-L030	excluded_blank	printed no-entry cell
silkurux2011:i092:B:1	92	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	potʃgo	insect	44	43	P044-L031	staged_target	attested Kurux target-site form
silkurux2011:i092:C:1	92	C	1	target	Kurux	kurux2011-C-boldipukur	attested	potʃgo	insect	44	43	P044-L031	staged_target	attested Kurux target-site form
silkurux2011:i092:D:1	92	D	1	target	Kurux	kurux2011-D-lohanipara	attested	potʃgo	insect	44	43	P044-L031	staged_target	attested Kurux target-site form
silkurux2011:i092:E:1	92	E	1	target	Kurux	kurux2011-E-dulhapur	attested	potʃgo	insect	44	43	P044-L031	staged_target	attested Kurux target-site form
silkurux2011:i092:0:1	92	0	1	control	B	kurux2011-0-bangla	attested	poka	insect	44	43	P044-L032	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i093:A:1	93	A	1	target	Kurux	kurux2011-A-dima	blank		cockroach	44	43	P044-L033	excluded_blank	printed no-entry cell
silkurux2011:i093:B:1	93	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	umbalo	cockroach	44	43	P044-L034	staged_target	attested Kurux target-site form
silkurux2011:i093:C:1	93	C	1	target	Kurux	kurux2011-C-boldipukur	attested	umbalo	cockroach	44	43	P044-L034	staged_target	attested Kurux target-site form
silkurux2011:i093:D:1	93	D	1	target	Kurux	kurux2011-D-lohanipara	attested	umbalo	cockroach	44	43	P044-L034	staged_target	attested Kurux target-site form
silkurux2011:i093:E:1	93	E	1	target	Kurux	kurux2011-E-dulhapur	attested	iʃuŋ potʃgo	cockroach	44	43	P044-L035	staged_target	attested Kurux target-site form
silkurux2011:i093:0:1	93	0	1	control	B	kurux2011-0-bangla	attested	tɛlapoka	cockroach	44	43	P044-L036	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i094:A:1	94	A	1	target	Kurux	kurux2011-A-dima	blank		bee	44	43	P044-L037	excluded_blank	printed no-entry cell
silkurux2011:i094:B:1	94	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tini	bee	44	43	P044-L038	staged_target	attested Kurux target-site form
silkurux2011:i094:C:1	94	C	1	target	Kurux	kurux2011-C-boldipukur	attested	bʰau̯ro	bee	44	43	P044-L039	staged_target	attested Kurux target-site form
silkurux2011:i094:D:1	94	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tini	bee	44	43	P044-L038	staged_target	attested Kurux target-site form
silkurux2011:i094:E:1	94	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tini	bee	44	43	P044-L038	staged_target	attested Kurux target-site form
silkurux2011:i094:0:1	94	0	1	control	B	kurux2011-0-bangla	attested	mou̯matʃʰi	bee	44	43	P044-L040	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i095:A:1	95	A	1	target	Kurux	kurux2011-A-dima	blank		fly	44	43	P044-L041	excluded_blank	printed no-entry cell
silkurux2011:i095:B:1	95	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tiŋli	fly	44	43	P044-L042	staged_target	attested Kurux target-site form
silkurux2011:i095:C:1	95	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tiŋli	fly	44	43	P044-L042	staged_target	attested Kurux target-site form
silkurux2011:i095:D:1	95	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tiŋli	fly	44	43	P044-L042	staged_target	attested Kurux target-site form
silkurux2011:i095:E:1	95	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tiŋli	fly	44	43	P044-L042	staged_target	attested Kurux target-site form
silkurux2011:i095:0:1	95	0	1	control	B	kurux2011-0-bangla	attested	matʃʰi	fly	44	43	P044-L043	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i096:A:1	96	A	1	target	Kurux	kurux2011-A-dima	attested	məkərɛ	spider	44	43	P044-L045	staged_target	attested Kurux target-site form
silkurux2011:i096:A:2	96	A	2	target	Kurux	kurux2011-A-dima	attested	məkərɛ	spider	44	43	P044-L047	staged_target	attested Kurux target-site form
silkurux2011:i096:B:1	96	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	makra	spider	44	43	P044-L044	staged_target	attested Kurux target-site form
silkurux2011:i096:C:1	96	C	1	target	Kurux	kurux2011-C-boldipukur	attested	makra	spider	44	43	P044-L044	staged_target	attested Kurux target-site form
silkurux2011:i096:D:1	96	D	1	target	Kurux	kurux2011-D-lohanipara	attested	makra	spider	44	43	P044-L044	staged_target	attested Kurux target-site form
silkurux2011:i096:E:1	96	E	1	target	Kurux	kurux2011-E-dulhapur	attested	makra	spider	44	43	P044-L044	staged_target	attested Kurux target-site form
silkurux2011:i096:0:1	96	0	1	control	B	kurux2011-0-bangla	attested	makorʃa	spider	44	43	P044-L046	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i097:A:1	97	A	1	target	Kurux	kurux2011-A-dima	attested	pok	ant	44	43	P044-L048	staged_target	attested Kurux target-site form
silkurux2011:i097:B:1	97	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	pok	ant	44	43	P044-L048	staged_target	attested Kurux target-site form
silkurux2011:i097:C:1	97	C	1	target	Kurux	kurux2011-C-boldipukur	attested	pok	ant	44	43	P044-L048	staged_target	attested Kurux target-site form
silkurux2011:i097:D:1	97	D	1	target	Kurux	kurux2011-D-lohanipara	attested	pok	ant	44	43	P044-L048	staged_target	attested Kurux target-site form
silkurux2011:i097:E:1	97	E	1	target	Kurux	kurux2011-E-dulhapur	attested	pok	ant	44	43	P044-L048	staged_target	attested Kurux target-site form
silkurux2011:i097:0:1	97	0	1	control	B	kurux2011-0-bangla	attested	pipra	ant	44	43	P044-L049	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i098:A:1	98	A	1	target	Kurux	kurux2011-A-dima	attested	bʰuʃɛri	mosquito	44	43	P044-L050	staged_target	attested Kurux target-site form
silkurux2011:i098:B:1	98	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	buʃiri	mosquito	44	43	P044-L051	staged_target	attested Kurux target-site form
silkurux2011:i098:C:1	98	C	1	target	Kurux	kurux2011-C-boldipukur	attested	buʃuri	mosquito	44	43	P044-L052	staged_target	attested Kurux target-site form
silkurux2011:i098:D:1	98	D	1	target	Kurux	kurux2011-D-lohanipara	attested	buʃuri	mosquito	44	43	P044-L052	staged_target	attested Kurux target-site form
silkurux2011:i098:E:1	98	E	1	target	Kurux	kurux2011-E-dulhapur	attested	buʃuri	mosquito	44	43	P044-L052	staged_target	attested Kurux target-site form
silkurux2011:i098:0:1	98	0	1	control	B	kurux2011-0-bangla	attested	moʃa	mosquito	44	43	P044-L053	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i099:A:1	99	A	1	target	Kurux	kurux2011-A-dima	attested	kukʰ	head	45	44	P045-L002	staged_target	attested Kurux target-site form
silkurux2011:i099:B:1	99	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kukːu	head	45	44	P045-L001	staged_target	attested Kurux target-site form
silkurux2011:i099:C:1	99	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kukːu	head	45	44	P045-L001	staged_target	attested Kurux target-site form
silkurux2011:i099:D:1	99	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kukːu	head	45	44	P045-L001	staged_target	attested Kurux target-site form
silkurux2011:i099:E:1	99	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kukːu	head	45	44	P045-L001	staged_target	attested Kurux target-site form
silkurux2011:i099:0:1	99	0	1	control	B	kurux2011-0-bangla	attested	matʰa	head	45	44	P045-L003	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i100:A:1	100	A	1	target	Kurux	kurux2011-A-dima	attested	tʃɛrɛ	face	45	44	P045-L007	staged_target	attested Kurux target-site form
silkurux2011:i100:B:1	100	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	galːɛ	face	45	44	P045-L004	staged_target	attested Kurux target-site form
silkurux2011:i100:C:1	100	C	1	target	Kurux	kurux2011-C-boldipukur	attested	galːɛ	face	45	44	P045-L004	staged_target	attested Kurux target-site form
silkurux2011:i100:D:1	100	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bei	face	45	44	P045-L005	staged_target	attested Kurux target-site form
silkurux2011:i100:E:1	100	E	1	target	Kurux	kurux2011-E-dulhapur	attested	galːɛ	face	45	44	P045-L004	staged_target	attested Kurux target-site form
silkurux2011:i100:0:1	100	0	1	control	B	kurux2011-0-bangla	attested	mukʰ	face	45	44	P045-L006	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i101:A:1	101	A	1	target	Kurux	kurux2011-A-dima	blank		neck	45	44	P045-L008	excluded_blank	printed no-entry cell
silkurux2011:i101:B:1	101	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xɛʃɛr	neck	45	44	P045-L009	staged_target	attested Kurux target-site form
silkurux2011:i101:C:1	101	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xɛʃɛr	neck	45	44	P045-L009	staged_target	attested Kurux target-site form
silkurux2011:i101:D:1	101	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xɛʃɛr	neck	45	44	P045-L009	staged_target	attested Kurux target-site form
silkurux2011:i101:E:1	101	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xɛʃɛr	neck	45	44	P045-L009	staged_target	attested Kurux target-site form
silkurux2011:i101:0:1	101	0	1	control	B	kurux2011-0-bangla	attested	gola	neck	45	44	P045-L010	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i102:A:1	102	A	1	target	Kurux	kurux2011-A-dima	attested	tʃuti	hair	45	44	P045-L012	staged_target	attested Kurux target-site form
silkurux2011:i102:B:1	102	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tʃutːi	hair	45	44	P045-L011	staged_target	attested Kurux target-site form
silkurux2011:i102:C:1	102	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃutːi	hair	45	44	P045-L011	staged_target	attested Kurux target-site form
